0.10614482	-0.020621393	-0.08803701	-0.08623636	-0.003460591	0.056598444	0.13160127	0.06697256	-0.11079399	0.07578854	0.1122842	-0.13988043	-0.0763353	0.066703424	0.046670437	-0.10032482
-0.0046017445	-0.12144324	-0.0144975865	-0.22232042	-0.17517881	0.055113655	-0.36418563	-0.15745172	0.058713935	-0.2418441	-0.14195389	0.14208853	-0.33987194	-0.044939116	0.081512325	0.01170514
0.1321777	-0.006228458	0.101928584	-0.24423543	0.038046725	-0.20889589	-0.093122065	-0.113600224	-0.081059195	-0.20005691	-0.0051754946	-0.1267764	-0.14038004	-0.26013306	0.028836416	-0.11774564
-0.09936612	0.16838688	0.021990873	0.060895946	0.06446495	0.029970437	0.10975011	0.10964717	-0.093379684	0.18021315	-0.06725035	0.046739236	0.1457326	-0.17907304	-0.11371323	0.022023354
-0.043719567	0.20911272	-0.0019243206	0.07945288	0.11062919	-0.15504904	-0.045483906	-0.05074519	0.24631366	-0.104261875	-0.088289574	-0.25194615	-0.1309447	0.24724376	-0.21586356	0.06734255
0.1877322	0.048352752	0.12340399	0.0062394883	0.07957446	-0.036945503	-0.026746204	-0.047457583	-0.3059546	0.12459404	0.17051214	-0.25922525	-0.04886459	0.055311125	-0.11120155	0.0029254053
-0.12954198	0.103417404	0.09645564	-0.231801	0.047388263	-0.09345823	-0.029794063	0.03578364	0.024923472	-0.37192264	0.056958653	0.086085275	0.092061736	-0.09646528	0.011867538	-0.14959927
-0.07909061	0.1587007	0.09368962	-0.16500497	0.124497086	-0.047155716	0.015844416	0.00488818	-0.18097112	-0.017331213	-0.04939187	-0.02265326	0.14271154	0.05818151	-0.05003869	-0.15414348
-0.14715993	-0.024228249	-0.20284992	-0.08417152	-0.29548725	-0.011621417	0.03823925	0.22396162	-0.3634905	-0.087358534	0.06513543	-0.018325282	0.05188141	-0.2554522	0.09231253	-0.004926998
-0.12651408	0.26660815	0.32944506	-0.010831993	0.12359612	-0.085715495	0.11078542	-0.3237137	-0.02999896	0.013123196	-0.16361073	-0.10711698	-0.0014347597	-0.24551186	-0.09098071	-0.11478024
0.034164302	-0.19717366	-0.06786194	-0.032286044	-0.29862857	0.16244107	-0.04254828	-0.04782268	0.0070126	0.07157927	0.04406096	-0.0831753	-0.18059978	0.18168569	0.0038675962	-0.09606881
0.17332369	0.094390266	-0.09431928	-0.004746816	0.06302829	0.14890812	-0.003076215	-0.09399407	-0.067598194	-0.04850446	-0.10205139	-0.011210949	0.05456799	-0.10467908	-0.03199954	-0.21003807
0.09753425	0.024185997	-0.052178513	0.062368788	-0.287485	0.041611232	-0.17435114	0.09939407	0.06078085	-0.043340884	-0.21847615	-0.19002748	-0.010631921	-0.067741275	-0.09552432	-0.0040197405
0.1330889	-0.13286233	-0.241003	0.22753084	0.2151361	0.31102216	0.19903149	0.10179169	0.0047452445	0.35124552	-0.10929921	0.061931003	0.020035911	-0.029736685	0.17857216	-0.15010102
-0.058417417	0.27123386	0.021037944	-0.03709064	0.15234669	-0.010191341	-0.15419805	-0.29022628	-0.101125605	-0.31124032	0.13620868	0.24803402	-0.05344375	-0.08748861	-0.2251561	0.0071866796
-0.043627113	0.06686837	-0.07324457	0.10600755	0.25425982	0.18962924	0.06476035	0.11081717	0.09568038	0.19607943	-0.09325433	-0.16039766	-0.014160949	-0.03995703	0.05843888	-0.0791467
0.16173416	0.15254317	0.10707207	-0.025408315	-0.033265904	-0.02845252	-0.07205007	-0.017446738	0.087919295	0.15060094	-0.24326973	-0.20778619	-0.041118097	0.046711728	0.03287721	-0.054726083
-0.12623288	0.046446197	-0.12343875	0.008649491	-0.010129716	0.20344965	-0.17407596	0.2365031	-0.30242914	-0.026972095	-0.22457214	-0.119144484	0.050793402	0.3032079	0.123766825	0.013074923
-0.13308369	-0.1313459	0.25049546	0.4615899	0.21617396	-0.11964742	-0.44311866	-0.21009187	0.10906508	0.016471753	-0.13939317	0.025260184	-0.12835272	0.3770561	0.20306644	0.33559695
0.30796894	-0.19586131	-0.328508	-0.18046504	-0.4469083	0.0028167823	-0.046758853	0.15454738	-0.07620913	-0.08464662	-0.01783657	0.63064754	0.16056272	0.25700647	0.17142116	0.30319852
-0.08660437	-0.12467759	-0.014707055	-0.10184246	-0.20753905	0.030437173	-0.28341287	-0.10999744	-0.07202167	-0.1744518	-0.20049645	0.2290103	-0.1476792	0.2564536	-0.3610009	0.04583926
0.07025814	-0.064004704	-0.15626861	0.33955753	-0.15878323	-0.090293646	0.14489485	-0.07554771	-0.22683851	0.06586035	-0.14162411	-0.29022098	0.13308737	0.083631046	0.0060686013	0.07940168
0.7244833	-0.25722227	0.12797509	0.24753888	-0.22289471	0.06595965	0.15833183	0.37730443	0.55892265	-0.2138531	-0.30088153	0.43276978	-0.20079929	-0.51906395	-0.031451285	0.33254874
-0.14874798	0.19764781	-0.031053169	-0.017859738	0.12522726	0.053128418	0.2222588	0.29199025	-0.02087333	0.28964362	0.057968784	-0.008786921	0.11524873	-0.039555628	0.11940745	-0.060539592
0.25204837	-0.09347555	0.33561382	-0.039803796	-0.31754383	-0.19897747	-0.0026777468	0.2706195	-0.28912127	-0.097975396	-0.20489153	-0.17142983	-0.016781934	0.4365762	-0.30762342	0.1283579
-0.052487444	0.40664318	0.16953899	0.08470692	0.0143847065	-0.19636115	-0.38728043	-0.23349197	-0.02145469	-0.21317017	-0.096936315	-0.45610356	0.08003322	0.13421799	-0.3388297	0.28317395
0.082312785	-0.10978378	0.05004906	-0.13923545	-0.06361452	0.033202164	-0.20609759	0.05567044	0.13123605	-0.12668392	-0.34108368	-0.028155856	0.1549546	0.009825551	0.353886	-0.4106215
